 ! Swift/XRT lightcurve of trigger: 848890, name: GRB 180720B
 ! T0 for this burst is Swift MET=553789325.9 s, = 2018 Jul 20 at 14:21:44.587 UT
 ! Data covers 0.3-10 keV
 ! The data are in 5 columns:  ! time, time error (+ve), time error (-ve), source flux, source error
 ! For a detailed description of light curve production, see Evans et al. 2007 (A&A, 469, 379 )
 ! For a detailed description of the file, see
 ! http://www.swift.ac.uk/xrt_curves/docs.php
 ! This lightcurve was obtained from http://www.swift.ac.uk/xrt_curves/00848890
 ! BINMODE: GRB-like (counts)

! WTSLEW data
!Time    	T_+ve   	T_-ve   	Flux    	Fluxpos 	Fluxneg
5761.637	1.465	-1.547	6.1575657e-10	9.4168269e-11	-2.414593e+00
5764.572	1.489	-1.469	5.9228754e-10	9.7934148e-11	-2.511152e+00
5767.226	1.265	-1.165	7.4922276e-10	1.17570375e-10	-3.014652e+00
5769.385	1.302	-0.894	8.4491199e-10	1.29213279e-10	-3.313193e+00
5772.271	1.810	-1.584	5.5650543e-10	8.2961307e-11	-2.127235e+00
5775.124	1.071	-1.043	8.5412028e-10	1.37564154e-10	-3.527316e+00
5777.776	1.403	-1.581	6.1627917e-10	1.00556274e-10	-2.578387e+00
5780.240	1.032	-1.062	9.2436084e-10	1.37799363e-10	-3.533351e+00
5782.710	1.323	-1.438	6.6300741e-10	1.06783638e-10	-2.738065e+00
5785.514	1.519	-1.480	6.4031331e-10	9.5454957e-11	-2.447588e+00
5788.556	1.238	-1.523	6.6001923e-10	1.035723e-10	-2.655725e+00
5791.061	1.372	-1.267	6.2596092e-10	1.12192665e-10	-2.876756e+00
5793.474	1.243	-1.042	7.8281463e-10	1.26079824e-10	-3.232844e+00
5795.721	1.094	-1.004	8.8507068e-10	1.35354765e-10	-3.470669e+00
5797.965	1.221	-1.150	7.8215631e-10	1.19615964e-10	-3.067106e+00
5800.288	1.033	-1.102	8.8484604e-10	1.31908842e-10	-3.382312e+00
5802.738	1.263	-1.416	7.0505526e-10	1.05106482e-10	-2.695066e+00
5805.442	1.224	-1.441	6.9600414e-10	1.06440711e-10	-2.729276e+00
5807.711	0.948	-1.045	9.1434837e-10	1.43482521e-10	-3.679073e+00
5810.327	1.485	-1.669	5.5609203e-10	9.1949403e-11	-2.357696e+00
5813.289	1.283	-1.476	6.7283814e-10	1.02897912e-10	-2.638434e+00
5815.762	1.054	-1.190	8.2757454e-10	1.26561942e-10	-3.245210e+00
5818.692	1.493	-1.876	5.1009309e-10	8.6614281e-11	-2.220897e+00
5821.293	0.784	-1.108	9.8084181e-10	1.50001215e-10	-3.846222e+00
5823.219	1.290	-1.142	7.6271442e-10	1.1664276e-10	-2.990869e+00
5825.604	1.038	-1.095	8.6957637e-10	1.32985281e-10	-3.409912e+00
5827.458	0.979	-0.816	1.01430264e-09	1.5916758e-10	-4.081257e+00
5830.344	1.423	-1.907	5.2649688e-10	8.70558e-11	-2.232219e+00
5832.906	1.219	-1.138	7.7283024e-10	1.21274985e-10	-3.109644e+00
5835.431	1.091	-1.306	7.7446356e-10	1.18439607e-10	-3.036944e+00
5837.696	1.279	-1.175	6.8687463e-10	1.19808273e-10	-3.072030e+00
5840.176	1.424	-1.202	6.9374487e-10	1.08864678e-10	-2.791428e+00
5842.864	1.177	-1.264	7.4631999e-10	1.17114933e-10	-3.002975e+00
5845.445	1.297	-1.403	6.6189591e-10	1.06604667e-10	-2.733477e+00
5848.055	1.102	-1.313	7.6871925e-10	1.17561093e-10	-3.014416e+00
5850.439	1.171	-1.282	7.7054835e-10	1.14869859e-10	-2.945411e+00
5852.659	0.907	-1.049	9.6697419e-10	1.44152151e-10	-3.696247e+00
5855.107	1.451	-1.542	6.2038665e-10	9.4876392e-11	-2.432752e+00
5857.474	1.032	-0.916	9.7050018e-10	1.44677793e-10	-3.709725e+00
5859.724	1.815	-1.218	6.2324106e-10	9.2909934e-11	-2.382329e+00
5862.738	1.503	-1.199	6.4826424e-10	1.07189901e-10	-2.748481e+00
5865.652	1.762	-1.410	5.6304105e-10	9.0683151e-11	-2.325229e+00
5868.843	1.063	-1.429	7.0286307e-10	1.16217738e-10	-2.979966e+00
5870.889	0.864	-0.983	1.02257727e-09	1.52441094e-10	-3.908784e+00
5873.780	1.983	-2.027	4.2833154e-10	7.2731061e-11	-1.864913e+00
5877.104	1.595	-1.341	6.4325586e-10	9.5893668e-11	-2.458836e+00
5879.993	1.427	-1.294	6.8162445e-10	1.04241579e-10	-2.672886e+00
5882.408	1.093	-0.989	9.0732993e-10	1.35260619e-10	-3.468256e+00
5885.050	1.184	-1.549	6.9122274e-10	1.03044318e-10	-2.642189e+00
5887.535	1.631	-1.301	6.2095527e-10	9.7442241e-11	-2.498542e+00
5890.384	1.148	-1.218	7.8385164e-10	1.19875314e-10	-3.073756e+00
5892.963	1.075	-1.431	6.8525613e-10	1.16357124e-10	-2.983539e+00
5895.367	1.034	-1.329	7.7028744e-10	1.20875859e-10	-3.099409e+00
5897.721	1.687	-1.320	4.9179078e-10	1.01539542e-10	-2.603592e+00
5900.692	1.393	-1.284	7.0519137e-10	1.05126684e-10	-2.695582e+00
5903.577	1.286	-1.491	6.4313769e-10	1.03583493e-10	-2.656010e+00
5906.303	1.400	-1.440	6.652152e-10	9.916725e-11	-2.542776e+00
5909.147	1.557	-1.445	5.8382961e-10	9.6535686e-11	-2.475294e+00
5911.887	1.281	-1.183	6.972849e-10	1.18399554e-10	-3.035910e+00
5914.299	1.265	-1.131	6.7425111e-10	1.24220733e-10	-3.185168e+00
5916.721	1.379	-1.157	7.3164468e-10	1.11891234e-10	-2.869034e+00
5919.447	1.326	-1.348	6.9367584e-10	1.06084602e-10	-2.720145e+00
5921.992	1.180	-1.218	7.1648733e-10	1.21660188e-10	-3.119517e+00
5924.556	1.665	-1.384	5.7486624e-10	9.5053608e-11	-2.437292e+00
5927.958	1.255	-1.737	6.0897135e-10	9.5561661e-11	-2.450322e+00
5930.221	0.980	-1.007	9.1699491e-10	1.43897754e-10	-3.689720e+00
5932.414	1.020	-1.213	8.3148312e-10	1.27159656e-10	-3.260535e+00
5935.000	0.987	-1.566	7.1356935e-10	1.11975552e-10	-2.871194e+00
5937.368	1.039	-1.381	7.6661481e-10	1.17239226e-10	-3.006163e+00
5939.299	1.325	-0.892	7.5974964e-10	1.32519465e-10	-3.397960e+00
5941.808	0.742	-1.184	9.4497507e-10	1.48288413e-10	-3.802301e+00
5944.144	2.007	-1.594	5.1511629e-10	7.8777309e-11	-2.019950e+00
5947.637	1.264	-1.486	6.3715509e-10	1.05353001e-10	-2.701382e+00
5950.037	1.147	-1.136	7.976748e-10	1.2517362e-10	-3.209610e+00
5952.856	1.690	-1.672	5.5164525e-10	8.4363708e-11	-2.163193e+00
5956.035	0.921	-1.488	7.8418977e-10	1.16903514e-10	-2.997557e+00
5958.375	1.623	-1.420	5.5359252e-10	9.656049e-11	-2.475928e+00
5961.853	1.901	-1.855	5.0297559e-10	7.4981322e-11	-1.922618e+00
5965.232	1.263	-1.479	6.7657746e-10	1.0346973e-10	-2.653096e+00
5968.276	1.232	-1.780	6.2712897e-10	9.3489552e-11	-2.397192e+00
5970.712	1.013	-1.204	8.3669703e-10	1.27956894e-10	-3.280977e+00
5972.667	0.988	-0.943	9.7854588e-10	1.45877121e-10	-3.740476e+00
5975.001	1.267	-1.346	7.0968495e-10	1.08532866e-10	-2.782920e+00
5977.264	1.132	-0.996	8.7168276e-10	1.33307382e-10	-3.418171e+00
5979.688	1.624	-1.292	6.0098649e-10	9.9372585e-11	-2.548036e+00
5982.330	1.111	-1.018	8.8702185e-10	1.32233244e-10	-3.390630e+00
5984.879	1.408	-1.437	5.9476599e-10	1.04998842e-10	-2.692297e+00
5987.738	1.599	-1.452	5.9903181e-10	9.4001895e-11	-2.410327e+00
5990.567	1.229	-1.230	7.8735462e-10	1.17375141e-10	-3.009648e+00
5993.334	1.270	-1.537	6.272487e-10	1.06507362e-10	-2.730979e+00
5995.291	0.809	-0.687	1.1535459e-09	2.01207279e-10	-5.159198e+00
5997.359	1.388	-1.259	7.312656e-10	1.09013736e-10	-2.795252e+00
6000.260	1.234	-1.513	6.547164e-10	1.05448317e-10	-2.703826e+00
6002.789	1.618	-1.295	6.3690978e-10	9.740328e-11	-2.497544e+00
6005.612	0.999	-1.205	8.4150963e-10	1.28693019e-10	-3.299853e+00
6008.274	1.173	-1.663	6.661317e-10	9.9303906e-11	-2.546280e+00
6010.694	0.786	-1.247	9.2931969e-10	1.38538803e-10	-3.552313e+00
6013.007	1.409	-1.526	6.3219546e-10	9.6682365e-11	-2.479059e+00
6015.580	1.151	-1.164	7.8702195e-10	1.23501924e-10	-3.166745e+00
6018.172	1.492	-1.441	6.0929076e-10	9.8132112e-11	-2.516230e+00
6021.013	1.121	-1.348	7.6511331e-10	1.14059634e-10	-2.924636e+00
6023.249	1.066	-1.115	8.5040631e-10	1.30053534e-10	-3.334738e+00
6025.462	1.100	-1.147	8.4070116e-10	1.25327904e-10	-3.213568e+00
6027.924	1.424	-1.362	6.7802514e-10	1.01076963e-10	-2.591743e+00
6030.732	0.973	-1.384	7.7233377e-10	1.21197024e-10	-3.107644e+00
6033.176	1.599	-1.470	5.597085e-10	9.5039022e-11	-2.436917e+00
6035.883	0.993	-1.108	8.987394e-10	1.33980015e-10	-3.435420e+00
6038.105	1.092	-1.230	7.9865565e-10	1.22139225e-10	-3.131805e+00
6041.121	1.555	-1.923	5.0380746e-10	8.3304078e-11	-2.136019e+00
6044.340	1.296	-1.665	6.2711025e-10	9.5904705e-11	-2.459118e+00
6047.003	1.261	-1.367	7.1950749e-10	1.07260959e-10	-2.750310e+00
6049.407	1.107	-1.143	7.1861829e-10	1.32394782e-10	-3.394761e+00
6052.090	1.173	-1.576	6.8766828e-10	1.02514581e-10	-2.628606e+00
6055.373	1.701	-2.110	4.5088368e-10	7.656051e-11	-1.963105e+00
6058.587	1.332	-1.512	6.4000599e-10	1.00431747e-10	-2.575197e+00
6061.469	1.560	-1.550	5.0859978e-10	9.6351918e-11	-2.470578e+00
6064.581	1.624	-1.552	5.9484204e-10	8.8676328e-11	-2.273774e+00
6067.874	1.928	-1.669	4.5868368e-10	8.2211025e-11	-2.107990e+00
6071.024	1.408	-1.222	6.9243369e-10	1.08658836e-10	-2.786149e+00
6073.387	1.040	-0.956	9.4634241e-10	1.41076455e-10	-3.617381e+00
6075.786	1.200	-1.358	7.3840767e-10	1.10078436e-10	-2.822552e+00
6078.036	1.307	-1.050	8.0138643e-10	1.19467023e-10	-3.063288e+00
6080.575	1.120	-1.232	6.5802789e-10	1.28234847e-10	-3.288093e+00
6082.853	1.563	-1.158	6.9446286e-10	1.03527411e-10	-2.654576e+00
6085.506	1.155	-1.090	8.4108024e-10	1.25384415e-10	-3.215017e+00
6087.955	1.453	-1.294	6.8737344e-10	1.02470511e-10	-2.627475e+00
6090.801	1.277	-1.393	6.5595387e-10	1.0846134e-10	-2.781082e+00
6093.070	1.077	-0.992	9.1256061e-10	1.36040346e-10	-3.488249e+00
6095.582	1.511	-1.435	6.3740508e-10	9.7479018e-11	-2.499486e+00
6098.533	1.210	-1.439	7.0429944e-10	1.10520774e-10	-2.833891e+00
6101.086	0.893	-1.343	8.0299908e-10	1.32775032e-10	-3.404515e+00
6103.380	1.017	-1.400	6.4144548e-10	1.28639589e-10	-3.298469e+00
6105.896	1.268	-1.499	6.8150628e-10	1.04223483e-10	-2.672422e+00
6108.214	0.903	-1.050	9.1448331e-10	1.47286191e-10	-3.776601e+00
6110.409	1.251	-1.292	6.4894713e-10	1.1631243e-10	-2.982391e+00
6113.191	1.840	-1.532	5.6024436e-10	8.3518734e-11	-2.141527e+00
6116.713	1.428	-1.682	5.1947376e-10	9.5705376e-11	-2.454000e+00
6119.680	1.231	-1.539	6.5703144e-10	1.03103403e-10	-2.643701e+00
6122.319	1.146	-1.408	6.7232295e-10	1.14161034e-10	-2.927229e+00
6124.757	1.498	-1.292	6.6465633e-10	1.01646636e-10	-2.606349e+00
6128.021	1.736	-1.765	5.2026546e-10	8.1641664e-11	-2.093395e+00
6130.851	1.133	-1.094	8.4883656e-10	1.26540687e-10	-3.244666e+00
6133.643	1.323	-1.659	6.3409242e-10	9.4527615e-11	-2.423810e+00
6136.040	1.258	-1.074	6.6411501e-10	1.29421188e-10	-3.318511e+00
6138.605	1.382	-1.307	7.0293717e-10	1.04790699e-10	-2.686968e+00
6141.301	1.317	-1.314	7.1793462e-10	1.07026452e-10	-2.744295e+00
6143.699	1.215	-1.081	7.9273974e-10	1.24399197e-10	-3.189752e+00
6146.263	1.257	-1.348	7.1217393e-10	1.08913545e-10	-2.792682e+00
6149.212	1.223	-1.693	6.3612159e-10	9.7282731e-11	-2.494453e+00
6152.155	1.934	-1.720	4.6087743e-10	8.0388633e-11	-2.061262e+00
6155.627	1.056	-1.537	5.9662044e-10	1.1626797e-10	-2.981248e+00
6158.120	1.368	-1.436	6.6153984e-10	1.01170017e-10	-2.594128e+00
6160.921	1.100	-1.433	7.1934135e-10	1.12881288e-10	-2.894418e+00
6163.177	1.664	-1.156	6.3414897e-10	1.02135813e-10	-2.618890e+00
6166.035	0.997	-1.194	6.9169425e-10	1.38716955e-10	-3.556865e+00
6168.643	1.326	-1.612	5.8552962e-10	9.942348e-11	-2.549340e+00
6171.528	1.280	-1.560	6.2925603e-10	1.01347662e-10	-2.598681e+00
6174.130	1.587	-1.322	6.258837e-10	9.8215572e-11	-2.518371e+00
6177.069	1.448	-1.353	6.6233895e-10	1.01292165e-10	-2.597259e+00
6180.071	1.405	-1.554	6.3842298e-10	9.5173221e-11	-2.440363e+00
6182.486	1.623	-1.010	6.6549093e-10	1.10038266e-10	-2.821517e+00
6185.781	1.938	-1.672	5.2325754e-10	7.8004797e-11	-2.000143e+00
6188.756	1.197	-1.037	8.4529419e-10	1.26012588e-10	-3.231124e+00
6191.399	1.090	-1.446	6.9119817e-10	1.14288954e-10	-2.930509e+00
6193.922	1.415	-1.433	6.6316887e-10	9.8862153e-11	-2.534952e+00
6196.664	1.080	-1.327	7.8473187e-10	1.16984244e-10	-2.999626e+00
6199.053	1.351	-1.309	7.1019468e-10	1.05872598e-10	-2.714709e+00
6201.641	1.068	-1.237	7.7483562e-10	1.24794657e-10	-3.199891e+00
6204.255	1.342	-1.545	6.5423358e-10	9.7530225e-11	-2.500800e+00
6206.985	1.491	-1.388	6.2066862e-10	9.9964644e-11	-2.563219e+00
6209.854	1.228	-1.378	7.2479979e-10	1.0804989e-10	-2.770538e+00
6212.165	1.134	-1.082	8.5216131e-10	1.27036416e-10	-3.257378e+00
6214.547	1.364	-1.248	7.1015373e-10	1.08604626e-10	-2.784762e+00
6217.210	1.701	-1.299	6.183294e-10	9.4561779e-11	-2.424685e+00
6220.235	1.556	-1.324	6.5577759e-10	9.7760364e-11	-2.506701e+00
6222.885	1.286	-1.094	7.9363713e-10	1.18311882e-10	-3.033669e+00
6225.722	1.495	-1.550	6.0957351e-10	9.3222831e-11	-2.390353e+00
6228.789	1.146	-1.572	6.3269505e-10	1.07432286e-10	-2.754696e+00
6231.368	1.183	-1.432	7.0992948e-10	1.08570384e-10	-2.783883e+00
6234.005	1.241	-1.454	7.0149963e-10	1.04576472e-10	-2.681475e+00
6236.303	1.413	-1.057	7.6565463e-10	1.14140364e-10	-2.926706e+00
6239.348	1.540	-1.632	5.7449223e-10	9.0151152e-11	-2.311589e+00
6242.465	1.919	-1.577	5.2128219e-10	8.1801252e-11	-2.097487e+00
6245.569	0.994	-1.185	8.3618886e-10	1.3121745e-10	-3.364581e+00
6247.890	1.456	-1.326	6.5493909e-10	1.0277514e-10	-2.635285e+00
6250.866	1.428	-1.520	6.297759e-10	9.6312333e-11	-2.469571e+00
6253.722	1.639	-1.428	5.1616929e-10	9.7786026e-11	-2.507350e+00
6256.852	1.313	-1.491	6.1320558e-10	1.04122902e-10	-2.669839e+00
6259.830	1.760	-1.665	5.4191904e-10	8.2876287e-11	-2.125054e+00
6262.790	1.396	-1.200	7.2816822e-10	1.08552093e-10	-2.783416e+00
6265.669	1.413	-1.483	6.0531393e-10	1.00088157e-10	-2.566384e+00
6268.533	1.481	-1.451	6.443112e-10	9.6050994e-11	-2.462871e+00
6271.362	0.976	-1.348	7.6895403e-10	1.23847425e-10	-3.175603e+00
6273.391	1.084	-1.053	8.8411947e-10	1.31800539e-10	-3.379535e+00
6275.997	1.504	-1.522	6.2423556e-10	9.3058212e-11	-2.386132e+00
6278.638	1.162	-1.138	8.2116645e-10	1.22415735e-10	-3.138897e+00
6281.224	1.195	-1.423	6.9570774e-10	1.09172583e-10	-2.799323e+00
6283.750	1.399	-1.332	6.1670349e-10	1.07568552e-10	-2.758188e+00
6286.739	1.586	-1.590	5.968248e-10	8.897187e-11	-2.281353e+00
6289.672	1.090	-1.347	7.5145122e-10	1.2102831e-10	-3.103315e+00
6292.146	1.265	-1.384	7.3102887e-10	1.08978402e-10	-2.794345e+00
6294.512	0.993	-1.101	8.9139414e-10	1.39880247e-10	-3.586705e+00
6297.104	1.285	-1.599	6.4722528e-10	1.01564541e-10	-2.604243e+00
6299.688	1.161	-1.299	7.8702273e-10	1.17325806e-10	-3.008384e+00
6302.692	1.378	-1.842	5.9048886e-10	9.0304032e-11	-2.315510e+00
6305.843	1.874	-1.773	5.2136019e-10	7.9732107e-11	-2.044432e+00
6308.964	1.257	-1.247	7.6472136e-10	1.14001134e-10	-2.923134e+00
6311.335	1.350	-1.114	6.2801661e-10	1.2238629e-10	-3.138128e+00
6314.276	1.611	-1.592	5.7917457e-10	8.8573719e-11	-2.271142e+00
6317.544	1.411	-1.657	6.0470397e-10	9.247797e-11	-2.371252e+00
6320.613	1.441	-1.658	6.0943935e-10	9.0852411e-11	-2.329572e+00
6323.592	1.280	-1.539	6.5811408e-10	1.00646013e-10	-2.580691e+00
6326.259	2.043	-1.387	5.5063749e-10	8.2086498e-11	-2.104803e+00
6329.931	1.331	-1.629	6.1497774e-10	9.6504174e-11	-2.474489e+00
6332.534	1.579	-1.272	6.3884886e-10	1.00250163e-10	-2.570541e+00
6336.080	1.354	-1.967	5.6872842e-10	8.4783426e-11	-2.173956e+00
6339.035	1.471	-1.601	5.8149117e-10	9.3654678e-11	-2.401423e+00
6341.794	1.189	-1.288	7.2142083e-10	1.16191647e-10	-2.979298e+00
6344.853	1.254	-1.870	5.9372196e-10	9.0798513e-11	-2.328189e+00
6347.343	1.209	-1.235	6.7499133e-10	1.20980496e-10	-3.102085e+00
6350.182	1.201	-1.630	6.673563e-10	9.9486465e-11	-2.550961e+00
6352.572	1.675	-1.190	6.594939e-10	9.8314359e-11	-2.520907e+00
6355.476	0.911	-1.229	8.5071051e-10	1.33496142e-10	-3.423009e+00
6357.305	0.794	-0.918	1.10372028e-09	1.64537607e-10	-4.218955e+00
6359.518	1.417	-1.419	6.6611415e-10	9.9301215e-11	-2.546210e+00
6362.305	1.490	-1.371	6.483906e-10	9.9159021e-11	-2.542563e+00
6365.204	1.240	-1.409	6.8733093e-10	1.07858049e-10	-2.765616e+00
6368.156	1.299	-1.712	5.4815397e-10	9.8247045e-11	-2.519172e+00
6370.924	1.255	-1.469	6.6847677e-10	1.04899431e-10	-2.689754e+00
6373.864	1.413	-1.686	4.9925343e-10	9.7293261e-11	-2.494714e+00
6376.863	1.645	-1.586	5.3170494e-10	9.0283908e-11	-2.314989e+00
6380.221	1.531	-1.712	5.1913953e-10	9.0550863e-11	-2.321834e+00
6382.880	1.024	-1.128	7.3458684e-10	1.3916409e-10	-3.568331e+00
6385.422	1.369	-1.517	6.1905597e-10	9.9704865e-11	-2.556556e+00
6388.097	1.414	-1.306	6.0651006e-10	1.08706338e-10	-2.787361e+00
6390.691	1.639	-1.181	6.2140065e-10	1.02747957e-10	-2.634584e+00
6393.956	1.132	-1.625	6.7256709e-10	1.02856338e-10	-2.637367e+00
6396.811	1.460	-1.723	5.6127084e-10	9.0398022e-11	-2.317917e+00
6399.760	1.444	-1.489	6.3218844e-10	9.6681156e-11	-2.479027e+00
6402.528	1.216	-1.323	6.9020367e-10	1.14124413e-10	-2.926291e+00
6405.437	1.513	-1.693	5.8917963e-10	8.7832134e-11	-2.252128e+00
6408.780	1.539	-1.831	5.2004121e-10	8.5988292e-11	-2.204846e+00
6411.637	1.287	-1.318	7.1210412e-10	1.0890282e-10	-2.792406e+00
6414.156	0.985	-1.232	8.5210437e-10	1.27027875e-10	-3.257158e+00
6416.740	1.372	-1.599	6.357585e-10	9.4776006e-11	-2.430179e+00
6419.688	1.740	-1.577	5.6959149e-10	8.4912087e-11	-2.177254e+00
6422.792	1.399	-1.364	6.5894322e-10	1.03403313e-10	-2.651390e+00
6425.371	1.260	-1.180	7.3242273e-10	1.17963534e-10	-3.024731e+00
6428.240	1.696	-1.609	5.5076073e-10	8.6427042e-11	-2.216097e+00
6431.293	1.103	-1.357	7.5380682e-10	1.15280412e-10	-2.955936e+00
6433.575	1.267	-1.179	7.7214306e-10	1.15107564e-10	-2.951505e+00
6436.054	0.980	-1.212	6.4370475e-10	1.41066978e-10	-3.617119e+00
6438.652	1.444	-1.617	5.4999906e-10	9.5933643e-11	-2.459855e+00
6441.606	1.632	-1.510	5.7944952e-10	9.0928968e-11	-2.331533e+00
6444.551	1.456	-1.312	6.6998022e-10	1.02460839e-10	-2.627226e+00
6447.686	1.539	-1.680	5.6594187e-10	8.8809318e-11	-2.277183e+00
6451.218	1.368	-1.993	5.6260191e-10	8.3870124e-11	-2.150538e+00
6453.968	0.973	-1.382	7.156383e-10	1.24825311e-10	-3.200673e+00
6456.392	1.599	-1.451	6.0883758e-10	9.3110199e-11	-2.387464e+00
6459.729	1.626	-1.738	5.4125448e-10	8.4935331e-11	-2.177849e+00
6462.733	1.733	-1.378	5.9604558e-10	9.1153842e-11	-2.337300e+00
6465.597	1.184	-1.130	8.0130297e-10	1.22544084e-10	-3.142185e+00
6468.597	1.171	-1.816	6.209112e-10	9.4956615e-11	-2.434808e+00
6471.763	1.852	-1.995	4.6446504e-10	7.4806524e-11	-1.918132e+00
6474.970	1.334	-1.355	6.6457677e-10	1.07036397e-10	-2.744547e+00
6477.361	1.449	-1.057	7.1268678e-10	1.14784956e-10	-2.943229e+00
6480.134	1.421	-1.324	6.8811288e-10	1.02580647e-10	-2.630298e+00
6482.765	1.537	-1.210	6.7525692e-10	1.0326771e-10	-2.647915e+00
6486.132	1.874	-1.830	5.0997726e-10	7.6025079e-11	-1.949381e+00
6489.286	1.514	-1.279	6.5291187e-10	1.02456939e-10	-2.627125e+00
6492.559	1.249	-1.760	6.4329057e-10	9.5898777e-11	-2.458967e+00
6495.259	1.251	-1.451	6.9024618e-10	1.08315441e-10	-2.777343e+00
6498.442	1.650	-1.931	5.1108837e-10	8.2315623e-11	-2.110674e+00
6501.938	1.374	-1.846	5.9043309e-10	8.8019022e-11	-2.256921e+00
6504.694	1.321	-1.381	6.2316423e-10	1.08695496e-10	-2.787084e+00
6507.369	1.010	-1.355	7.989033e-10	1.19096835e-10	-3.053796e+00
6510.054	1.282	-1.675	5.0026977e-10	1.03290174e-10	-2.648480e+00
6512.832	1.553	-1.496	6.0825375e-10	9.302085e-11	-2.385173e+00
6515.603	1.367	-1.218	7.307196e-10	1.08932343e-10	-2.793165e+00
6518.482	1.442	-1.511	5.2399815e-10	1.02115494e-10	-2.618362e+00
6521.356	1.374	-1.432	6.618183e-10	1.01212566e-10	-2.595219e+00
6524.497	1.549	-1.768	5.7316506e-10	8.7654762e-11	-2.247579e+00
6527.301	1.458	-1.255	6.8767374e-10	1.0791183e-10	-2.766995e+00
6530.358	1.417	-1.599	6.4191543e-10	9.5693793e-11	-2.453710e+00
6533.288	1.253	-1.513	6.0262449e-10	1.08009915e-10	-2.769504e+00
6536.286	1.450	-1.745	5.5909191e-10	9.0047061e-11	-2.308918e+00
6539.687	1.625	-1.951	4.9956699e-10	8.0460003e-11	-2.063094e+00
6542.846	1.386	-1.534	5.7679323e-10	1.00607208e-10	-2.579691e+00
6546.198	1.512	-1.966	4.5461871e-10	8.6125494e-11	-2.208360e+00
6548.979	1.055	-1.269	7.8336024e-10	1.22927298e-10	-3.152011e+00
6551.460	1.425	-1.427	6.5018694e-10	9.9433776e-11	-2.549609e+00
6554.044	0.888	-1.158	9.2970657e-10	1.38596367e-10	-3.553788e+00
6556.174	1.149	-1.242	7.5108813e-10	1.241916e-10	-3.184425e+00
6558.722	1.462	-1.399	6.7670265e-10	1.00879584e-10	-2.586681e+00
6561.618	1.404	-1.434	6.5755716e-10	1.03185771e-10	-2.645812e+00
6564.245	1.059	-1.223	8.3280171e-10	1.27361208e-10	-3.265702e+00
6566.576	1.852	-1.272	5.7501561e-10	9.5078256e-11	-2.437924e+00
6569.997	1.662	-1.568	4.9102833e-10	9.5690361e-11	-2.453613e+00
6572.911	1.326	-1.252	6.9684498e-10	1.15222575e-10	-2.954448e+00
6575.511	0.969	-1.274	8.0912364e-10	1.30316979e-10	-3.341489e+00
6578.655	2.046	-2.174	4.1509416e-10	6.8635398e-11	-1.759896e+00
6582.103	1.655	-1.403	6.0625734e-10	9.2715519e-11	-2.377344e+00
6584.963	1.071	-1.204	8.298186e-10	1.23705504e-10	-3.171967e+00
6586.950	1.063	-0.916	9.3731898e-10	1.43345085e-10	-3.675549e+00
6589.766	1.394	-1.753	5.7839457e-10	9.0763374e-11	-2.327287e+00
6592.816	1.482	-1.656	5.8004037e-10	9.1021671e-11	-2.333910e+00
6595.802	1.547	-1.504	5.6304846e-10	9.5606121e-11	-2.451458e+00
6598.402	1.218	-1.052	8.1702855e-10	1.2494898e-10	-3.203851e+00
6601.186	1.808	-1.567	5.3944137e-10	8.4650787e-11	-2.170552e+00
6604.900	1.927	-1.905	4.7508357e-10	7.4551542e-11	-1.911595e+00
6608.459	1.581	-1.632	5.7725928e-10	8.828079e-11	-2.263631e+00
6611.462	2.098	-1.422	5.1737205e-10	8.1187548e-11	-2.081750e+00
6615.056	1.376	-1.497	6.3365718e-10	9.9435414e-11	-2.549649e+00
6617.854	1.577	-1.421	5.9593482e-10	9.5980989e-11	-2.461072e+00
6620.784	1.090	-1.354	7.5873681e-10	1.16034399e-10	-2.975269e+00
6623.271	1.376	-1.396	6.6911949e-10	1.02329097e-10	-2.623847e+00
6625.999	1.277	-1.353	6.0148218e-10	1.13948055e-10	-2.921762e+00
6628.951	1.680	-1.675	5.5799016e-10	8.5333989e-11	-2.188072e+00
6632.478	1.552	-1.846	5.4920541e-10	8.6182941e-11	-2.209839e+00
6635.433	1.691	-1.403	6.0320793e-10	9.4657173e-11	-2.427128e+00
6638.680	1.685	-1.556	5.0901747e-10	9.3778854e-11	-2.404601e+00
6641.694	1.191	-1.328	7.22748e-10	1.13415822e-10	-2.908125e+00
6644.167	1.261	-1.283	7.4251359e-10	1.1069058e-10	-2.838248e+00
6646.713	1.813	-1.284	3.56347992e-10	1.05167907e-10	-2.696620e+00
6650.063	1.468	-1.537	5.9717268e-10	9.743877e-11	-2.498451e+00
6652.636	1.237	-1.105	7.9224444e-10	1.21158765e-10	-3.106665e+00
11343.690	1.844	-1.941	3.06748884e-10	6.4833171e-11	-1.662411e+00
11347.524	1.648	-1.990	3.49638588e-10	6.5677872e-11	-1.684075e+00
11351.189	2.322	-2.017	3.83183385e-10	6.9611412e-11	-1.784942e+00
11355.305	1.819	-1.794	3.43510167e-10	6.4526865e-11	-1.654568e+00
11359.577	2.301	-2.453	2.49684747e-10	4.9707489e-11	-1.274575e+00
11363.802	1.999	-1.924	3.09648456e-10	5.9868237e-11	-1.535117e+00
11367.686	1.867	-1.885	3.02090646e-10	6.3849084e-11	-1.637191e+00
11372.100	1.505	-2.546	2.99916513e-10	5.7986994e-11	-1.486889e+00
