 ! Swift/XRT lightcurve of trigger: 848890, name: GRB 180720B
 ! T0 for this burst is Swift MET=553789325.9 s, = 2018 Jul 20 at 14:21:44.587 UT
 ! Data covers 0.3-10 keV
 ! The data are in 5 columns:  ! time, time error (+ve), time error (-ve), source flux, source error
 ! For a detailed description of light curve production, see Evans et al. 2007 (A&A, 469, 379 )
 ! For a detailed description of the file, see
 ! http://www.swift.ac.uk/xrt_curves/docs.php
 ! This lightcurve was obtained from http://www.swift.ac.uk/xrt_curves/00848890
 ! BINMODE: GRB-like (counts)

! WTSLEW data
!Time    	T_+ve   	T_-ve   	Flux    	Fluxpos 	Fluxneg
2284.021	0.407	-0.394	2.28929922e-09	3.62901317907672e-10	-9.30516324663408
2284.974	0.459	-0.546	1.79447112e-09	2.90461779917376e-10	-7.44773720982456
2285.949	0.470	-0.516	1.85952741e-09	2.94773584458383e-10	-7.5582972306529
2287.001	0.522	-0.582	1.6588689e-09	2.62965038737151e-10	-6.74269319242165
2288.164	0.422	-0.640	1.42556778e-09	2.88103148323291e-10	-7.3872602158511
2289.157	0.623	-0.571	1.48534737e-09	2.4554889522864e-10	-6.29612642441464
2290.161	0.370	-0.381	2.47518297e-09	3.84338481708728e-10	-9.85483340531903
2290.998	0.418	-0.468	1.93427598e-09	3.33758856681697e-10	-8.55791914259206
2291.905	0.433	-0.489	1.89100548e-09	3.19341450604394e-10	-8.18824213360827
2292.849	0.446	-0.511	1.24673874e-09	3.34472562415741e-10	-8.5762197720532
2293.794	0.416	-0.499	1.7792424e-09	3.27979412706646e-10	-8.40972942950413
2294.740	0.493	-0.530	1.7317794e-09	2.86287593140074e-10	-7.3407067772848
2295.655	0.309	-0.423	2.54149818e-09	3.94635557619151e-10	-10.1188588760797
2296.567	0.555	-0.603	1.52961393e-09	2.52866821674647e-10	-6.4837650147231
2297.475	0.377	-0.353	2.38912128e-09	4.03460057193379e-10	-10.3451348399662
2298.443	0.511	-0.592	1.57987362e-09	2.6679939373927e-10	-6.84100977327881
2299.372	0.405	-0.417	2.08500201e-09	3.59766586889773e-10	-9.22478354210576
2300.179	0.459	-0.402	2.17071855e-09	3.44103852621687e-10	-8.82317624914007
2301.013	0.393	-0.375	2.47422084e-09	3.84189032780541e-10	-9.85100053576427
2301.987	0.455	-0.580	1.77940542e-09	2.88023125919542e-10	-7.38520779090319
2302.788	0.456	-0.347	2.25938388e-09	3.73508062581053e-10	-9.57712982220452
2303.859	0.586	-0.615	1.60810533e-09	2.4463853439143e-10	-6.27278278876464
2304.754	0.423	-0.309	2.47923156e-09	4.09852183190724e-10	-10.5090213900259
2305.690	0.543	-0.514	1.71542865e-09	2.83584589396436e-10	-7.27139954178358
2306.651	0.359	-0.418	2.14145373e-09	3.94748147696116e-10	-10.1217474229304
2307.703	0.474	-0.693	1.29980877e-09	2.6900815785815e-10	-6.89764485885646
2308.656	0.399	-0.478	2.13440565e-09	3.38347497428375e-10	-8.67557559985634
2309.347	0.320	-0.292	3.17838183e-09	4.87698666616855e-10	-12.5050891113278
2310.068	0.398	-0.401	2.30644869e-09	3.73332915367608e-10	-9.57263913053039
2310.737	0.343	-0.271	3.00643707e-09	4.8663630447487e-10	-12.4778634699261
2311.524	0.376	-0.445	2.28641829e-09	3.62444609577148e-10	-9.29345200234297
2312.303	0.365	-0.403	2.36278107e-09	3.90600928312858e-10	-10.0154125738543
2313.138	0.478	-0.470	2.00881512e-09	3.11922353779009e-10	-7.99800931959114
2314.038	0.426	-0.421	2.28439224e-09	3.47520914029829e-10	-8.9107933683181
2314.701	0.329	-0.238	3.40870179e-09	5.18560216021403e-10	-13.296422276112
2315.406	0.358	-0.375	2.39665959e-09	4.13543039241361e-10	-10.6036686808195
2316.237	0.509	-0.473	1.54735308e-09	3.20239863347936e-10	-8.21127753085733
2317.208	0.436	-0.462	1.92226827e-09	3.3898778105377e-10	-8.69199341407443
2318.161	0.416	-0.516	1.85256825e-09	3.26696286814482e-10	-8.37682757979347
2318.967	0.396	-0.390	2.3469693e-09	3.79891764752526e-10	-9.74081415961993
2319.924	0.465	-0.561	1.59579498e-09	3.00873816234098e-10	-7.71471276618623
2320.708	0.342	-0.318	2.88608853e-09	4.48142623372575e-10	-11.4908352234156
2321.503	0.489	-0.454	1.95770562e-09	3.16883667651114e-10	-8.1252229066018
2322.443	0.434	-0.450	1.95363792e-09	3.44519742743263e-10	-8.83383931329267
5627.195	1.015	-1.196	8.3637684e-10	1.27904494520661e-10	-3.27960249315013
5629.688	1.538	-1.477	6.246318e-10	9.31145959417877e-11	-2.38755409102859
5632.705	1.152	-1.479	6.7703454e-10	1.09040216948876e-10	-2.79590248117346
5635.037	1.064	-1.180	6.7268721e-10	1.3490300251277e-10	-3.45905102003705
5637.670	1.260	-1.569	6.5456781e-10	1.00101009732572e-10	-2.56669337552879
5640.505	1.652	-1.575	5.4216552e-10	8.9644457353115e-11	-2.29857573829129
5643.384	1.172	-1.227	7.7224017e-10	1.18096298114656e-10	-3.02810970905701
5645.910	1.140	-1.355	7.424898e-10	1.13546690991429e-10	-2.91145345238533
5648.071	0.948	-1.022	8.9386752e-10	1.51776182267276e-10	-3.89169697516285
5650.815	1.393	-1.795	6.0814884e-10	9.06574562153391e-11	-2.3245505509162
5653.341	1.112	-1.133	8.4793293e-10	1.29671782734611e-10	-3.32491764422294
5655.406	1.201	-0.954	8.5111845e-10	1.37077405779156e-10	-3.51480520937764
5657.618	1.074	-1.011	8.2163133e-10	1.43310146519994e-10	-3.67461942435197
5659.695	1.068	-1.003	8.97624e-10	1.3727085955936e-10	-3.51976519544119
5662.038	1.211	-1.275	6.6531036e-10	1.19242977164312e-10	-3.05751154736124
5664.453	0.798	-1.204	9.4583385e-10	1.40996572715156e-10	-3.61529649787666
5666.385	1.027	-1.135	8.5995078e-10	1.31509607628025e-10	-3.37204092551584
5668.710	1.301	-1.298	7.283328e-10	1.08573471011657e-10	-2.78393475476719
5671.379	1.238	-1.368	7.1322498e-10	1.0907130250742e-10	-2.79669998132814
5673.940	1.174	-1.322	7.1733207e-10	1.1553033186079e-10	-2.96231660733511
5676.764	0.986	-1.650	6.2717811e-10	1.12408561077724e-10	-2.88227093722025
5678.971	1.183	-1.221	7.7337273e-10	1.18269508718775e-10	-3.0325513109308
5681.198	1.149	-1.045	8.3173857e-10	1.30515612936717e-10	-3.34655452310337
5683.536	1.169	-1.189	7.5946689e-10	1.22316383968447e-10	-3.1363176836848
5686.003	1.297	-1.299	7.2925671e-10	1.08711166397945e-10	-2.78746636017154
5688.720	1.121	-1.419	7.0469334e-10	1.13494791984667e-10	-2.91012263633638
5691.312	1.183	-1.471	6.996015e-10	1.06987874729404e-10	-2.74327938950038
5693.468	0.953	-0.972	9.647001e-10	1.4752857537495e-10	-3.78278367175531
5695.625	1.678	-1.204	5.4944877e-10	1.04088759819619e-10	-2.66894318037181
5698.361	0.885	-1.058	9.3827721e-10	1.47233567965926e-10	-3.7752198923689
5700.474	1.164	-1.228	7.9031121e-10	1.17812641568071e-10	-3.02083697426933
5702.698	1.006	-1.059	8.8241829e-10	1.38468226957245e-10	-3.55046730181907
5705.185	1.561	-1.481	5.9910942e-10	9.40116788416432e-11	-2.41055588415689
5707.880	1.307	-1.134	7.7471199e-10	1.15487235799044e-10	-2.96121127226961
5710.383	1.284	-1.196	7.6587069e-10	1.14169252368098e-10	-2.92741765525704
5712.584	0.747	-0.917	1.16515932e-09	1.73691707544956e-10	-4.45363244678247
5714.478	1.160	-1.147	8.2477473e-10	1.26130252984615e-10	-3.23410984639546
5717.211	1.724	-1.573	5.773014e-10	8.82849318654217e-11	-2.26371688002645
5720.404	0.937	-1.469	7.9122303e-10	1.20999259877511e-10	-3.10254589728114
5723.339	1.745	-1.998	4.9834122e-10	7.62097732221716e-11	-1.95409732027
5725.922	0.861	-0.838	1.11246837e-09	1.65837022654798e-10	-4.25223099922458
5728.101	0.993	-1.318	6.8482518e-10	1.29734724682622e-10	-3.32653137069146
5729.850	0.845	-0.756	1.15910886e-09	1.77258931134623e-10	-4.5451014989435
5731.813	0.937	-1.118	9.1976742e-10	1.37110831759551e-10	-3.5156618401704
5734.375	1.332	-1.625	6.2732475e-10	9.59348478232576e-11	-2.4598678104495
5737.064	1.876	-1.357	5.6325126e-10	8.83848577903789e-11	-2.26627833221566
5739.916	0.860	-0.976	1.01028681e-09	1.54500007772126e-10	-3.96153954316694
5742.064	1.334	-1.289	6.9470154e-10	1.09011908505995e-10	-2.79517740586128
5744.477	1.088	-1.079	8.6122452e-10	1.35142515979453e-10	-3.4651934706686
5746.522	1.119	-0.957	8.6515923e-10	1.43049901470466e-10	-3.66794700094058
5748.865	1.221	-1.224	7.9207557e-10	1.18075694823305e-10	-3.02758146689095
5751.519	1.034	-1.433	7.7046996e-10	1.17825601746412e-10	-3.02116867805596
5753.805	1.469	-1.252	5.6437875e-10	1.13182448503122e-10	-2.90211430638665
5756.418	1.188	-1.144	8.0980731e-10	1.20718968600543e-10	-3.09535839419707
5758.876	1.214	-1.270	7.6049961e-10	1.13368602747551e-10	-2.90688763773763
5761.637	1.465	-1.547	6.1575657e-10	9.41657571386454e-11	-2.41450589539866
5764.572	1.489	-1.469	5.9228754e-10	9.79318892635067e-11	-2.5110737902733
5767.226	1.265	-1.165	7.4922276e-10	1.17567342872515e-10	-3.01454679448913
5769.385	1.302	-0.894	8.4491199e-10	1.29209751649485e-10	-3.31307070301588
5772.271	1.810	-1.584	5.5650543e-10	8.29589362417592e-11	-2.1271527420441
5775.124	1.071	-1.043	8.5412028e-10	1.37560827832728e-10	-3.5272007439973
5777.776	1.403	-1.581	6.1627917e-10	1.00553942964104e-10	-2.57830616871178
5780.240	1.032	-1.062	9.2436084e-10	1.37795584234227e-10	-3.53322014255384
5782.710	1.323	-1.438	6.6300741e-10	1.06781092829937e-10	-2.73797690204748
5785.514	1.519	-1.480	6.4031331e-10	9.54522437152631e-11	-2.44749393088572
5788.556	1.238	-1.523	6.6001923e-10	1.03569581269299e-10	-2.65563075865347
5791.061	1.372	-1.267	6.2596092e-10	1.12190391600975e-10	-2.87667703505927
5793.474	1.243	-1.042	7.8281463e-10	1.26076693314854e-10	-3.2327354251934
5795.721	1.094	-1.004	8.8507068e-10	1.35351076530774e-10	-3.47054108515262
5797.965	1.221	-1.150	7.8215631e-10	1.19612704419076e-10	-3.06699295885009
5800.288	1.033	-1.102	8.8484604e-10	1.31905052388888e-10	-3.38218061018143
5802.738	1.263	-1.416	7.0505526e-10	1.05103424868897e-10	-2.69496002848389
5805.442	1.224	-1.441	6.9600414e-10	1.06437732867556e-10	-2.7291726331421
5807.711	0.948	-1.045	9.1434837e-10	1.43478701459234e-10	-3.67894046150109
5810.327	1.485	-1.669	5.5609203e-10	9.19471983958948e-11	-2.35761949993211
5813.289	1.283	-1.476	6.7283814e-10	1.02895027957174e-10	-2.63833392342245
5815.762	1.054	-1.190	8.2757454e-10	1.26558400891438e-10	-3.24508709301579
5818.692	1.493	-1.876	5.1009309e-10	8.66123391969533e-11	-2.22082958795016
5821.293	0.784	-1.108	9.8084181e-10	1.49997098397373e-10	-3.84607916216215
5823.219	1.290	-1.142	7.6271442e-10	1.16639558880325e-10	-2.99075809607525
5825.604	1.038	-1.095	8.6957637e-10	1.32981631379835e-10	-3.40978536552239
5827.458	0.979	-0.816	1.01430264e-09	1.59163409262512e-10	-4.08111239101167
5830.344	1.423	-1.907	5.2649688e-10	8.70537309129571e-11	-2.23214722228572
5832.906	1.219	-1.138	7.7283024e-10	1.2127176226342e-10	-3.10953214323526
5835.431	1.091	-1.306	7.7446356e-10	1.18436275744323e-10	-3.03682846171858
5837.696	1.279	-1.175	6.8687463e-10	1.1980569160895e-10	-3.07194042536013
5840.176	1.424	-1.202	6.9374487e-10	1.08861795159999e-10	-2.79132804193161
5842.864	1.177	-1.264	7.4631999e-10	1.17111842538687e-10	-3.00286779031433
5845.445	1.297	-1.403	6.6189591e-10	1.06602005888167e-10	-2.73338463911861
5848.055	1.102	-1.313	7.6871925e-10	1.17557843856943e-10	-3.01430337257863
5850.439	1.171	-1.282	7.7054835e-10	1.14866529632599e-10	-2.94529535979943
5852.659	0.907	-1.049	9.6697419e-10	1.44147972920894e-10	-3.69610210081431
5855.107	1.451	-1.542	6.2038665e-10	9.48737882306518e-11	-2.4326616544587
5857.474	1.032	-0.916	9.7050018e-10	1.44673643904024e-10	-3.70958132990006
5859.724	1.815	-1.218	6.2324106e-10	9.29072930586122e-11	-2.38223757902371
5862.738	1.503	-1.199	6.4826424e-10	1.07187411150244e-10	-2.74839460981762
5865.652	1.762	-1.410	5.6304105e-10	9.06809150912024e-11	-2.32515149781945
5868.843	1.063	-1.429	7.0286307e-10	1.1621506234725e-10	-2.97987333134344
5870.889	0.864	-0.983	1.02257727e-09	1.52436807035066e-10	-3.90863537688842
5873.780	1.983	-2.027	4.2833154e-10	7.27294731822773e-11	-1.86485800744355
5877.104	1.595	-1.341	6.4325586e-10	9.58909276778989e-11	-2.45874091926941
5879.993	1.427	-1.294	6.8162445e-10	1.0423872326341e-10	-2.67278703753759
5882.408	1.093	-0.989	9.0732993e-10	1.35256753700545e-10	-3.46812188606704
5885.050	1.184	-1.549	6.9122274e-10	1.03041399404867e-10	-2.64208791739284
5887.535	1.631	-1.301	6.2095527e-10	9.74397190476341e-11	-2.49845453952656
5890.384	1.148	-1.218	7.8385164e-10	1.19871989231126e-10	-3.07364080775257
5892.963	1.075	-1.431	6.8525613e-10	1.16354542851975e-10	-2.98344953092507
5895.367	1.034	-1.329	7.7028744e-10	1.20872769221631e-10	-3.09930182436491
5897.721	1.687	-1.320	4.9179078e-10	1.01538048054312e-10	-2.60354023277171
5900.692	1.393	-1.284	7.0519137e-10	1.0512372232563e-10	-2.69547934855132
5903.577	1.286	-1.491	6.4313769e-10	1.03580952548547e-10	-2.65592201035115
5906.303	1.400	-1.440	6.652152e-10	9.91644010213931e-11	-2.54267722292063
5909.147	1.557	-1.445	5.8382961e-10	9.65334674431218e-11	-2.4752171432865
5911.887	1.281	-1.183	6.972849e-10	1.1839695995301e-10	-3.03582006473338
5914.299	1.265	-1.131	6.7425111e-10	1.24218379850717e-10	-3.18508637053639
5916.721	1.379	-1.157	7.3164468e-10	1.11888146997134e-10	-2.86892680449932
5919.447	1.326	-1.348	6.9367584e-10	1.06081706033023e-10	-2.72004444089349
5921.992	1.180	-1.218	7.1648733e-10	1.2165749398353e-10	-3.1194235955224
5924.556	1.665	-1.384	5.7486624e-10	9.50513804218462e-11	-2.43721468829081
5927.958	1.255	-1.737	6.0897135e-10	9.55591657629188e-11	-2.45023557292149
5930.221	0.980	-1.007	9.1699491e-10	1.43893996650291e-10	-3.68958965976732
5932.414	1.020	-1.213	8.3148312e-10	1.27156160095075e-10	-3.26041372913775
5935.000	0.987	-1.566	7.1356935e-10	1.11972628177887e-10	-2.87109257432903
5937.368	1.039	-1.381	7.6661481e-10	1.17236014186832e-10	-3.00605169812168
5939.299	1.325	-0.892	7.5974964e-10	1.32516684052563e-10	-3.39786372818966
5941.808	0.742	-1.184	9.4497507e-10	1.48284568268582e-10	-3.80216769901999
5944.144	2.007	-1.594	5.1511629e-10	7.87751508668592e-11	-2.0198752122345
5947.637	1.264	-1.486	6.3715509e-10	1.05350532055374e-10	-2.70129644138249
5950.037	1.147	-1.136	7.976748e-10	1.25170368829195e-10	-3.20949730636174
5952.856	1.690	-1.672	5.5164525e-10	8.43613804620853e-11	-2.16311229898005
5956.035	0.921	-1.488	7.8418977e-10	1.16900101767855e-10	-2.99743859882321
5958.375	1.623	-1.420	5.5359252e-10	9.65584528858236e-11	-2.47585731614527
5961.853	1.901	-1.855	5.0297559e-10	7.49791678603527e-11	-1.92254331373012
5965.232	1.263	-1.479	6.7657746e-10	1.03466880363646e-10	-2.65299702246987
5968.276	1.232	-1.780	6.2712897e-10	9.34868851190586e-11	-2.39709958566097
5970.712	1.013	-1.204	8.3669703e-10	1.27953474739579e-10	-3.28085845899381
5972.667	0.988	-0.943	9.7854588e-10	1.45873003938257e-10	-3.7403333385763
5975.001	1.267	-1.346	7.0968495e-10	1.08529945000506e-10	-2.78281867883177
5977.264	1.132	-0.996	8.7168276e-10	1.33303762184405e-10	-3.41804540357417
5979.688	1.624	-1.292	6.0098649e-10	9.93702479712692e-11	-2.54795505269985
5982.330	1.111	-1.018	8.8702185e-10	1.32229424873187e-10	-3.39049768500956
5984.879	1.408	-1.437	5.9476599e-10	1.04996698614046e-10	-2.69222276282323
5987.738	1.599	-1.452	5.9903181e-10	9.39995007210792e-11	-2.4102440351681
5990.567	1.229	-1.230	7.8735462e-10	1.17371869619817e-10	-3.00953479357818
5993.334	1.270	-1.537	6.272487e-10	1.06505069839781e-10	-2.73089957671945
5995.291	0.809	-0.687	1.1535459e-09	2.0120316059635e-10	-5.15905536887424
5997.359	1.388	-1.259	7.312656e-10	1.09010659327693e-10	-2.79514538940632
6000.260	1.234	-1.513	6.547164e-10	1.05445739973533e-10	-2.70373656278566
6002.789	1.618	-1.295	6.3690978e-10	9.74006210199871e-11	-2.49745181033783
6005.612	0.999	-1.205	8.4150963e-10	1.28689493408435e-10	-3.29973063872906
6008.274	1.173	-1.663	6.661317e-10	9.93010328634449e-11	-2.5461804837181
6010.694	0.786	-1.247	9.2931969e-10	1.38534787617998e-10	-3.55217374326199
6013.007	1.409	-1.526	6.3219546e-10	9.66797069841681e-11	-2.47896679502795
6015.580	1.151	-1.164	7.8702195e-10	1.23498704892717e-10	-3.1666333034224
6018.172	1.492	-1.441	6.0929076e-10	9.81296881470988e-11	-2.51614587628408
6021.013	1.121	-1.348	7.6511331e-10	1.1405635137703e-10	-2.92452221619918
6023.249	1.066	-1.115	8.5040631e-10	1.30049983711798e-10	-3.33461490773427
6025.462	1.100	-1.147	8.4070116e-10	1.25324309821579e-10	-3.21344335511414
6027.924	1.424	-1.362	6.7802514e-10	1.01074054019076e-10	-2.59164216753041
6030.732	0.973	-1.384	7.7233377e-10	1.21193864971257e-10	-3.10753455428188
6033.176	1.599	-1.470	5.597085e-10	9.50369137511247e-11	-2.43684381161607
6035.883	0.993	-1.108	8.987394e-10	1.33976172696592e-10	-3.43528675025462
6038.105	1.092	-1.230	7.9865565e-10	1.22135914324247e-10	-3.13169027648058
6041.121	1.555	-1.923	5.0380746e-10	8.33021498403015e-11	-2.1359521675859
6044.340	1.296	-1.665	6.2711025e-10	9.59020730134342e-11	-2.45902681386206
6047.003	1.261	-1.367	7.1950749e-10	1.07257822718623e-10	-2.75020120087085
6049.407	1.107	-1.143	7.1861829e-10	1.32392220648954e-10	-3.39467214249765
6052.090	1.173	-1.576	6.8766828e-10	1.02511546580567e-10	-2.62850075689976
6055.373	1.701	-2.110	4.5088368e-10	7.65587814959159e-11	-1.96304505199014
6058.587	1.332	-1.512	6.4000599e-10	1.00429143068343e-10	-2.57510671891846
6061.469	1.560	-1.550	5.0859978e-10	9.63502221071056e-11	-2.47051920357784
6064.581	1.624	-1.552	5.9484204e-10	8.86737984190184e-11	-2.27368634343109
6067.874	1.928	-1.669	4.5868368e-10	8.22093997557335e-11	-2.10793360897189
6071.024	1.408	-1.222	6.9243369e-10	1.08656028723788e-10	-2.78605162037631
6073.387	1.040	-0.956	9.4634241e-10	1.41072430656452e-10	-3.61724154605383
6075.786	1.200	-1.358	7.3840767e-10	1.10075301477581e-10	-2.82244335366432
6078.036	1.307	-1.050	8.0138643e-10	1.19463596899941e-10	-3.0631693649524
6080.575	1.120	-1.232	6.5802789e-10	1.28232683539023e-10	-3.28801791350902
6082.853	1.563	-1.158	6.9446286e-10	1.03524436761264e-10	-2.6544728800149
6085.506	1.155	-1.090	8.4108024e-10	1.25380838285448e-10	-3.21489286811455
6087.955	1.453	-1.294	6.8737344e-10	1.02467608658841e-10	-2.62737432606697
6090.801	1.277	-1.393	6.5595387e-10	1.08458851815027e-10	-2.78099578113649
6093.070	1.077	-0.992	9.1256061e-10	1.3603647908604e-10	-3.4881151398102
6095.582	1.511	-1.435	6.3740508e-10	9.74763804492785e-11	-2.49939457929777
6098.533	1.210	-1.439	7.0429944e-10	1.10517984052768e-10	-2.83379435269612
6101.086	0.893	-1.343	8.0299908e-10	1.32772040186376e-10	-3.40441139000259
6103.380	1.017	-1.400	6.4144548e-10	1.28637590050419e-10	-3.29839980563323
6105.896	1.268	-1.499	6.8150628e-10	1.04220672979338e-10	-2.67232455271395
6108.214	0.903	-1.050	9.1448331e-10	1.4728263611992e-10	-3.77647778802147
6110.409	1.251	-1.292	6.4894713e-10	1.16310171224489e-10	-2.98231267167355
6113.191	1.840	-1.532	5.6024436e-10	8.35163303427055e-11	-2.14144355650962
6116.713	1.428	-1.682	5.1947376e-10	9.57035470050824e-11	-2.45393653550415
6119.680	1.231	-1.539	6.5703144e-10	1.03100743973042e-10	-2.64360873994272
6122.319	1.146	-1.408	6.7232295e-10	1.14158519448132e-10	-2.927141885787
6124.757	1.498	-1.292	6.6465633e-10	1.01643866093651e-10	-2.60625294057843
6128.021	1.736	-1.765	5.2026546e-10	8.1639554731073e-11	-2.09332183306607
6130.851	1.133	-1.094	8.4883656e-10	1.26537064466708e-10	-3.24454053207201
6133.643	1.323	-1.659	6.3409242e-10	9.45248752278675e-11	-2.4237149824746
6136.040	1.258	-1.074	6.6411501e-10	1.29418985196084e-10	-3.31843452687928
6138.605	1.382	-1.307	7.0293717e-10	1.04787683136066e-10	-2.6868633036472
6141.301	1.317	-1.314	7.1793462e-10	1.07023388110601e-10	-2.74418871894219
6143.699	1.215	-1.081	7.9273974e-10	1.2439597165479e-10	-3.18964017382378
6146.263	1.257	-1.348	7.1217393e-10	1.08910571807226e-10	-2.7925789162536
6149.212	1.223	-1.693	6.3612159e-10	9.72801034377756e-11	-2.49436190283916
6152.155	1.934	-1.720	4.6087743e-10	8.03869609248089e-11	-2.06120404377794
6155.627	1.056	-1.537	5.9662044e-10	1.16266022273346e-10	-2.98118043659438
6158.120	1.368	-1.436	6.6153984e-10	1.0116726496283e-10	-2.59403253656487
6160.921	1.100	-1.433	7.1934135e-10	1.12878361283766e-10	-2.8943165275995
6163.177	1.664	-1.156	6.3414897e-10	1.02133272398201e-10	-2.61880191153241
6166.035	0.997	-1.194	6.9169425e-10	1.3871471379285e-10	-3.55678725122878
6168.643	1.326	-1.612	5.8552962e-10	9.9421270589252e-11	-2.54926331880885
6171.528	1.280	-1.560	6.2925603e-10	1.01345189584918e-10	-2.59859517198744
6174.130	1.587	-1.322	6.258837e-10	9.82130614538966e-11	-2.51828404970828
6177.069	1.448	-1.353	6.6233895e-10	1.0128943887165e-10	-2.59716458321728
6180.071	1.405	-1.554	6.3842298e-10	9.51705109114145e-11	-2.44026906504598
6182.486	1.623	-1.010	6.6549093e-10	1.1003572809671e-10	-2.82142912401883
6185.781	1.938	-1.672	5.2325754e-10	7.80025994135212e-11	-2.00006694886583
6188.756	1.197	-1.037	8.4529419e-10	1.26009050599091e-10	-3.23100133250995
6191.399	1.090	-1.446	6.9119817e-10	1.14286341480886e-10	-2.93041856680114
6193.922	1.415	-1.433	6.6316887e-10	9.88593578471089e-11	-2.53485516854903
6196.664	1.080	-1.327	7.8473187e-10	1.16980924666515e-10	-2.99951089055778
6199.053	1.351	-1.309	7.1019468e-10	1.05869577879725e-10	-2.71460434499533
6201.641	1.068	-1.237	7.7483562e-10	1.24791580026673e-10	-3.19978434443916
6204.255	1.342	-1.545	6.5423358e-10	9.75273832406839e-11	-2.50070136932005
6206.985	1.491	-1.388	6.2066862e-10	9.99621442531125e-11	-2.56313239200963
6209.854	1.228	-1.378	7.2479979e-10	1.08046769329725e-10	-2.77042971903835
6212.165	1.134	-1.082	8.5216131e-10	1.27032721015323e-10	-3.25724991811666
6214.547	1.364	-1.248	7.1015373e-10	1.08601587322924e-10	-2.78465669016195
6217.210	1.701	-1.299	6.183294e-10	9.45591701036978e-11	-2.42459454366366
6220.235	1.556	-1.324	6.5577759e-10	9.77575950685675e-11	-2.50660495367718
6222.885	1.286	-1.094	7.9363713e-10	1.1830845891259e-10	-3.03355043517632
6225.722	1.495	-1.550	6.0957351e-10	9.32202044251425e-11	-2.39026178796962
6228.789	1.146	-1.572	6.3269505e-10	1.07429822090672e-10	-2.75461047857008
6231.368	1.183	-1.432	7.0992948e-10	1.08567330330754e-10	-2.78377693037392
6234.005	1.241	-1.454	7.0149963e-10	1.04573414214882e-10	-2.68136892389393
6236.303	1.413	-1.057	7.6565463e-10	1.14137044109018e-10	-2.92659092023475
6239.348	1.540	-1.632	5.7449223e-10	9.01487814054793e-11	-2.31150672229128
6242.465	1.919	-1.577	5.2128219e-10	8.17990934045325e-11	-2.09741200420785
6245.569	0.994	-1.185	8.3618886e-10	1.31213975237518e-10	-3.36446033639218
6247.890	1.456	-1.326	6.5493909e-10	1.02772418416211e-10	-2.63519063326041
6250.866	1.428	-1.520	6.297759e-10	9.63096523660818e-11	-2.46947803031304
6253.722	1.639	-1.428	5.1616929e-10	9.77842493017069e-11	-2.50728839561323
6256.852	1.313	-1.491	6.1320558e-10	1.04120542970796e-10	-2.66975710113994
6259.830	1.760	-1.665	5.4191904e-10	8.28739722341614e-11	-2.12497363792657
6262.790	1.396	-1.200	7.2816822e-10	1.08548913397032e-10	-2.78330572512826
6265.669	1.413	-1.483	6.0531393e-10	1.00085790673256e-10	-2.56630185008331
6268.533	1.481	-1.451	6.443112e-10	9.60482100750771e-11	-2.46277459743764
6271.362	0.976	-1.348	7.6895403e-10	1.23844365982264e-10	-3.17549683187409
6273.391	1.084	-1.053	8.8411947e-10	1.31796745796115e-10	-3.37940351818063
6275.997	1.504	-1.522	6.2423556e-10	9.30555432590378e-11	-2.38603958990538
6278.638	1.162	-1.138	8.2116645e-10	1.22412242968683e-10	-3.13877580712298
6281.224	1.195	-1.423	6.9570774e-10	1.09169782418074e-10	-2.79922590426468
6283.750	1.399	-1.332	6.1670349e-10	1.07566326499478e-10	-2.75811092190206
6286.739	1.586	-1.590	5.968248e-10	8.89693768667995e-11	-2.28126652319438
6289.672	1.090	-1.347	7.5145122e-10	1.21025446024606e-10	-3.10321576721341
6292.146	1.265	-1.384	7.3102887e-10	1.08975386441713e-10	-2.79424054150245
6294.512	0.993	-1.101	8.9139414e-10	1.39876734889351e-10	-3.58658324435584
6297.104	1.285	-1.599	6.4722528e-10	1.0156195871286e-10	-2.6041534980938
6299.688	1.161	-1.299	7.8702273e-10	1.17322453220085e-10	-3.00826766889559
6302.692	1.378	-1.842	5.9048886e-10	9.03016059299348e-11	-2.3154259545397
6305.843	1.874	-1.773	5.2136019e-10	7.97299992077129e-11	-2.04435904137688
6308.964	1.257	-1.247	7.6472136e-10	1.13997945230822e-10	-2.92302353702976
6311.335	1.350	-1.114	6.2801661e-10	1.22384279567907e-10	-3.13805839080705
6314.276	1.611	-1.592	5.7917457e-10	8.85713521349112e-11	-2.27105994406064
6317.544	1.411	-1.657	6.0470397e-10	9.24755032252483e-11	-2.37116645889513
6320.613	1.441	-1.658	6.0943935e-10	9.08498697327456e-11	-2.32948383142787
6323.592	1.280	-1.539	6.5811408e-10	1.00643342749921e-10	-2.58059847598507
6326.259	2.043	-1.387	5.5063749e-10	8.20841978068589e-11	-2.10472333839344
6329.931	1.331	-1.629	6.1497774e-10	9.65016939906166e-11	-2.47440303986548
6332.534	1.579	-1.272	6.3884886e-10	1.00247568374577e-10	-2.57045101926077
6336.080	1.354	-1.967	5.6872842e-10	8.47809902538218e-11	-2.17387155011389
6339.035	1.471	-1.601	5.8149117e-10	9.36524175641211e-11	-2.40134465341867
6341.794	1.189	-1.288	7.2142083e-10	1.16188852629289e-10	-2.97920124784709
6344.853	1.254	-1.870	5.9372196e-10	9.07960605736107e-11	-2.32810397475585
